Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ECONS,505,Economics for Agricultural Decision Making,01,11097,3,ARRGT,ARR ARR,Rosa Gallardo
ECONS,555,Managerial Economics for Decision Making,01,11644,3,ARRGT,ARR ARR,Alejandro Prera
ECONS,555,Managerial Economics for Decision Making,02,11645,3,ARRGT,ARR ARR,Alejandro Prera
ECONS,555,Managerial Economics for Decision Making,03,11646,3,ARRGT,ARR ARR,Alejandro Prera
ED_AD,507,Social Foundations of Education,01,11229,3,ARRGT,ARR ARR,John Lupinacci
ENGLISH,101,[WRTG] College Composition,01,11098,3,ARRGT,ARR ARR,Nora Kuster
ENGLISH,101,[WRTG] College Composition,02,11292,3,ARRGT,ARR ARR,Nora Kuster
ENGLISH,102,Writing Tutorial,01,11779,1,ARRGT,ARR ARR,Robert Holland
ENGLISH,112,[HUM] Language in the Real World,01,11567,3,ARRGT,ARR ARR,Elizabeth Siler
ENGLISH,201,[WRTG] Writing and Research,01,11099,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,01,11100,3,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,02,16566,3,ARRGT,ARR ARR,Elijah Coleman
ENGLISH,302,[M] Introduction to English Studies,01,11827,3,ARRGT,ARR ARR,Kandy Robertson
ENGLISH,302,[M] Introduction to English Studies,02,16051,3,ARRGT,ARR ARR,Cynthia Zavala
ENGLISH,308,[M] Introduction to Literary Criticism,01,11812,3,ARRGT,ARR ARR,Jon Hegglund
ENGLISH,361,Everyday Rhetorics,01,11813,3,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,362,[DIVR] Rhetorics of Racism,01,11811,3,ARRGT,ARR ARR,Edrees Nawabi
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,11101,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,11102,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,11103,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,04,11104,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,05,11105,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,06,11106,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,07,11107,3,ARRGT,ARR ARR,Sallie M Gowdy-Burke
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,08,11108,3,ARRGT,ARR ARR,Sallie M Gowdy-Burke
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,09,11109,3,ARRGT,ARR ARR,Jacob Hughes
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,10,11110,3,ARRGT,ARR ARR,Jacob Hughes
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,11,11111,3,ARRGT,ARR ARR,Megan Hall
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,12,11255,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,13,11350,3,ARRGT,ARR ARR,Rebecca Goodrich
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,14,11800,3,ARRGT,ARR ARR,William Merck
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,15,11853,3,ARRGT,ARR ARR,""
ENGLISH,405,Advanced Professional Writing and Editing,01,15500,3,ARRGT,ARR ARR,Julie Staggers
ENGLISH,419,The Twentieth Century Novel,01,15413,3,ARRGT,ARR ARR,Curtis Harty
ENGLISH,498,Internship,01,11113,V,ARRGT,ARR ARR,Ruth Gregory
ENGR,488,Professional Practice Coop/Internship I,01,11531,V,ARRGT,ARR ARR,(multiple)
ENGR,489,Professional Practice Coop/Internship II,01,11530,1,ARRGT,ARR ARR,Sandra Brabb
ENGR,489,Professional Practice Coop/Internship II,02,15588,1,ARRGT,ARR ARR,Sandra Brabb
ENTOM,555,Agricultural Chemical Technology for Crop Protection & Production,01,11045,3,ARRGT,ARR ARR,Allan Felsot
FIN,223,[QUAN] Personal Finance,01,11671,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,223,[QUAN] Personal Finance,02,11682,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,325,Introduction to Financial Management,01,11130,3,ARRGT,ARR ARR,Mario Reyes
FIN,325,Introduction to Financial Management,02,11472,3,ARRGT,ARR ARR,Mario Reyes
FIN,325,Introduction to Financial Management,03,11713,3,ARRGT,ARR ARR,Mario Reyes
FIN,325,Introduction to Financial Management,04,11131,3,ARRGT,ARR ARR,Douglas Fairhurst
FIN,325,Introduction to Financial Management,05,11132,3,ARRGT,ARR ARR,Douglas Fairhurst
FIN,345,Real Estate,01,11114,3,ARRGT,ARR ARR,Francis Benjamin
FIN,346,Washington Real Estate Regulations,01,11273,1,ARRGT,ARR ARR,Francis Benjamin
FIN,526,Financial Management,01,11758,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,02,11759,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,03,11760,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,04,11761,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,05,11762,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,06,11763,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,07,11764,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,08,11765,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,09,13069,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,10,13070,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,11,13071,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,12,13072,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,13,13073,3,ARRGT,ARR ARR,Mario Reyes
FIN,526,Financial Management,14,13074,3,ARRGT,ARR ARR,Mario Reyes
FIN,581,International Finance,01,13101,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,02,13102,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,03,13103,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,04,13104,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,05,13105,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,06,13106,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,07,13107,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,581,International Finance,08,13108,3,ARRGT,ARR ARR,Rodrigo Hernandez
