Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
NURS,440,[M] Population Health Theory,"","","","","",""
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,"","","","","",""
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,01,01024,2,ARRGT,ARR ARR,Kiira Tietjen
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,"","","","","",""
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,02,01025,2,ARRGT,ARR ARR,Kiira Tietjen
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,"","","","","",""
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,"","","","","",""
NURS,465,Application of Population Health Principles,"","","","","",""
NURS,465,Application of Population Health Principles,01,01057,3,ARRGT,ARR ARR,Naomi Lungstrom
NURS,465,Application of Population Health Principles,"","","","","",""
NURS,465,Application of Population Health Principles,02,01058,3,ARRGT,ARR ARR,Naomi Lungstrom
NURS,465,Application of Population Health Principles,"","","","","",""
NURS,465,Application of Population Health Principles,"","","","","",""
NURS,471,Foundations of Occupational and Environmental Health Practice,"","","","","",""
NURS,471,Foundations of Occupational and Environmental Health Practice,01,01102,3,ARRGT,ARR ARR,Denise Smart
NURS,471,Foundations of Occupational and Environmental Health Practice,"","","","","",""
NURS,471,Foundations of Occupational and Environmental Health Practice,02,01103,3,ARRGT,ARR ARR,Denise Smart
NURS,471,Foundations of Occupational and Environmental Health Practice,"","","","","",""
NURS,471,Foundations of Occupational and Environmental Health Practice,"","","","","",""
NURS,477,Health Care Ethics,"","","","","",""
NURS,477,Health Care Ethics,01,01022,V,ARRGT,ARR ARR,Billie Severtsen
NURS,477,Health Care Ethics,"","","","","",""
NURS,477,Health Care Ethics,02,01023,V,ARRGT,ARR ARR,Billie Severtsen
NURS,477,Health Care Ethics,"","","","","",""
NURS,477,Health Care Ethics,"","","","","",""
NURS,495,[CAPS] Advanced Practicum,"","","","","",""
NURS,495,[CAPS] Advanced Practicum,01,01050,3,ARRGT,ARR ARR,Naomi Lungstrom
NURS,495,[CAPS] Advanced Practicum,"","","","","",""
NURS,495,[CAPS] Advanced Practicum,02,01053,3,ARRGT,ARR ARR,Naomi Lungstrom
NURS,495,[CAPS] Advanced Practicum,"","","","","",""
NURS,495,[CAPS] Advanced Practicum,"","","","","",""
NURS,499,Special Problems,"","","","","",""
NURS,499,Special Problems,01,01002,V,ARRGT,ARR ARR,""
NURS,499,Special Problems,"","","","","",""
NURS,499,Special Problems,02,01003,V,ARRGT,ARR ARR,""
NURS,499,Special Problems,"","","","","",""
NURS,499,Special Problems,"","","","","",""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","","","",""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics",01,01087,3,W9.10-12,AMS TRI,Pamela Stover
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS TRI,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS TRI,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS TRI,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS TRI,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics",02,01088,3,W9.10-12,AMS ARR,Pamela Stover
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS ARR,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS ARR,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS ARR,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","",W9.10-12,AMS ARR,""
NURS,502,"Psychiatric Assessment, Diagnosis, and Management of Adults and Geriatrics","","","","","",""
NURS,503,Scientific Inquiry in Nursing,"","","","","",""
NURS,503,Scientific Inquiry in Nursing,01,01004,2,M17.10-19,AMS TRI,Tullamora Landis
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS TRI,""
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS TRI,""
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS TRI,""
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS TRI,""
NURS,503,Scientific Inquiry in Nursing,"","","","","",""
NURS,503,Scientific Inquiry in Nursing,02,01005,2,M17.10-19,AMS ARR,Tullamora Landis
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS ARR,""
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS ARR,""
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS ARR,""
NURS,503,Scientific Inquiry in Nursing,"","","",M17.10-19,AMS ARR,""
NURS,503,Scientific Inquiry in Nursing,"","","","","",""
NURS,504,Evidence-Based Practice,"","","","","",""
NURS,504,Evidence-Based Practice,01,01006,3,M11.10-14,AMS TRI,Phyllis Eide
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS TRI,""
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS TRI,""
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS TRI,""
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS TRI,""
NURS,504,Evidence-Based Practice,02,01105,3,M11.10-14,AMS ARR,Phyllis Eide
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS ARR,""
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS ARR,""
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS ARR,""
NURS,504,Evidence-Based Practice,"","","",M11.10-14,AMS ARR,""
NURS,504,Evidence-Based Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,01,01064,2,TU16.10-18,AMS TRI,Sarah Fincham
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-18,AMS TRI,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-18,AMS TRI,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-20,AMS TRI,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-18,AMS TRI,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,02,01085,2,TU16.10-18,AMS ARR,Sarah Fincham
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-20,AMS ARR,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-18,AMS ARR,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-18,AMS ARR,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU16.10-18,AMS ARR,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,01 Lab,01065,0,TU14-16,ARR ARR,Bonnie Sarkinen
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU14-16,ARR ARR,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,02 Lab,01086,0,TU14-16,ARR ARR,Bonnie Sarkinen
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","",TU14-16,ARR ARR,""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,508,Diagnostics and Procedures for Primary Care Practice,"","","","","",""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","","","",""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,01,01078,3,TU8.10-11,AMS TRI,Dawn Depriest
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS TRI,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS TRI,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS TRI,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS TRI,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,02,01079,3,TU8.10-11,AMS ARR,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS ARR,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS ARR,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS ARR,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","",TU8.10-11,AMS ARR,""
NURS,509,Clinical Decision Making: Essential Concepts and Diagnostic Reasoning,"","","","","",""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","","","",""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,01,01089,3,W9.10-12,AMS TRI,Louise Kaplan
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS TRI,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS TRI,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS TRI,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS TRI,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,02,01090,3,W9.10-12,AMS ARR,Louise Kaplan
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS ARR,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS ARR,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS ARR,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","",W9.10-12,AMS ARR,""
NURS,515,Primary Care II: Acute Health Conditions Across the Lifespan,"","","","","",""
NURS,516,Primary Care Practicum II,"","","","","",""
NURS,516,Primary Care Practicum II,01,01091,2,W12.10-14,AMS TRI,Kelsey White
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS TRI,""
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS TRI,""
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS TRI,""
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS TRI,""
NURS,516,Primary Care Practicum II,02,01092,2,W12.10-14,AMS ARR,Kelsey White
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS ARR,""
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS ARR,""
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS ARR,""
NURS,516,Primary Care Practicum II,"","","",W12.10-14,AMS ARR,""
NURS,516,Primary Care Practicum II,"","","","","",""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","","","",""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation",01,01104,3,M14.10-17,AMS TRI,Phyllis Eide
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS TRI,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS TRI,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS TRI,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS TRI,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation",02,01106,3,M14.10-17,AMS ARR,Phyllis Eide
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS ARR,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS ARR,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS ARR,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","",M14.10-17,AMS ARR,""
NURS,521,"Nursing Education: Teaching, Learning, Assessment, and Evaluation","","","","","",""
NURS,540,NP Clinical Practicum,"","","","","",""
NURS,540,NP Clinical Practicum,01,01054,V,W17.10-19,AMS TRI,Deborah Eti
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS TRI,""
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS TRI,""
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS TRI,""
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS TRI,""
NURS,540,NP Clinical Practicum,"","","","","",""
NURS,540,NP Clinical Practicum,02,01074,V,W17.10-19,AMS ARR,Deborah Eti
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS ARR,""
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS ARR,""
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS ARR,""
NURS,540,NP Clinical Practicum,"","","",W17.10-19,AMS ARR,""
NURS,540,NP Clinical Practicum,"","","","","",""
NURS,540,NP Clinical Practicum,"","","","","",""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","","","",""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,01,01081,3,TU8.10-11,AMS TRI,Christina Chacon
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS TRI,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS TRI,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS TRI,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS TRI,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,02,01082,3,TU8.10-11,AMS ARR,Christina Chacon
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS ARR,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS ARR,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS ARR,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","",TU8.10-11,AMS ARR,""
NURS,544,Therapeutic Modalities I: Introduction to Therapies,"","","","","",""
NURS,553,Organizational Systems and Leadership II,"","","","","",""
NURS,553,Organizational Systems and Leadership II,01,01083,3,TH8.10-11,AMS TRI,Dawn Depriest
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS TRI,""
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS TRI,""
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS TRI,""
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS TRI,""
NURS,553,Organizational Systems and Leadership II,02,01084,3,TH8.10-11,AMS ARR,Dawn Depriest
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS ARR,""
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS ARR,""
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS ARR,""
NURS,553,Organizational Systems and Leadership II,"","","",TH8.10-11,AMS ARR,""
NURS,553,Organizational Systems and Leadership II,"","","","","",""
NURS,553,Organizational Systems and Leadership II,01 Lab,01097,0,ARRGT,ARR ARR,Dawn Depriest
NURS,553,Organizational Systems and Leadership II,"","","","","",""
NURS,553,Organizational Systems and Leadership II,02 Lab,01098,0,ARRGT,ARR ARR,Dawn Depriest
NURS,553,Organizational Systems and Leadership II,"","","","","",""
NURS,555,PMHNP Practicum I,"","","","","",""
NURS,555,PMHNP Practicum I,01,01093,3,W12.10-14,AMS TRI,Christina Chacon
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS TRI,""
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS TRI,""
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS TRI,""
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS TRI,""
NURS,555,PMHNP Practicum I,02,01094,3,W12.10-14,AMS ARR,Christina Chacon
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS ARR,""
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS ARR,""
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS ARR,""
NURS,555,PMHNP Practicum I,"","","",W12.10-14,AMS ARR,""
NURS,555,PMHNP Practicum I,"","","","","",""
NURS,555,PMHNP Practicum I,01 Lab,01095,0,ARRGT,ARR ARR,Christina Chacon
NURS,555,PMHNP Practicum I,"","","","","",""
NURS,555,PMHNP Practicum I,02 Lab,01096,0,ARRGT,ARR ARR,Christina Chacon
NURS,555,PMHNP Practicum I,"","","","","",""
NURS,555,PMHNP Practicum I,"","","","","",""
NURS,558,DNP Project II,"","","","","",""
NURS,558,DNP Project II,01,01007,3,W14.10-17,AMS TRI,Fionnuala Brown
NURS,558,DNP Project II,"","","",W14.10-17,AMS TRI,""
NURS,558,DNP Project II,"","","",W14.10-17,AMS TRI,""
NURS,558,DNP Project II,"","","",W14.10-17,AMS TRI,""
NURS,558,DNP Project II,"","","",W14.10-17,AMS TRI,""
NURS,558,DNP Project II,02,01008,3,W14.10-17,AMS ARR,Fionnuala Brown
NURS,558,DNP Project II,"","","",W14.10-17,AMS ARR,""
NURS,558,DNP Project II,"","","",W14.10-17,AMS ARR,""
NURS,558,DNP Project II,"","","",W14.10-17,AMS ARR,""
NURS,558,DNP Project II,"","","",W14.10-17,AMS ARR,""
NURS,558,DNP Project II,"","","","","",""
NURS,558,DNP Project II,01 Lab,01055,0,ARRGT,ARR ARR,Angela Hamel
NURS,558,DNP Project II,"","","","","",""
NURS,558,DNP Project II,02 Lab,01056,0,ARRGT,ARR ARR,Angela Hamel
NURS,558,DNP Project II,"","","","","",""
NURS,558,DNP Project II,"","","","","",""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","","","",""
NURS,562,Advanced Health Assessment and Differential Diagnoses,01,01061,3,TU11.10-13,AMS TRI,Deborah Eti
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS TRI,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS TRI,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS TRI,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS TRI,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","","","",""
NURS,562,Advanced Health Assessment and Differential Diagnoses,02,01062,3,TU11.10-13,AMS ARR,Deborah Eti
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS ARR,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS ARR,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS ARR,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","",TU11.10-13,AMS ARR,""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","","","",""
NURS,562,Advanced Health Assessment and Differential Diagnoses,01 Lab,01066,0,ARRGT,ARR ARR,Deborah Eti
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","","","",""
NURS,562,Advanced Health Assessment and Differential Diagnoses,02 Lab,01067,0,ARRGT,ARR ARR,Deborah Eti
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","","","",""
NURS,562,Advanced Health Assessment and Differential Diagnoses,"","","","","",""
NURS,563,Advanced Pharmacology,"","","","","",""
NURS,563,Advanced Pharmacology,01,01063,3,TU13.10-16,AMS TRI,Tracy Klein
NURS,563,Advanced Pharmacology,"","","",TU13.10-16,AMS TRI,""
NURS,563,Advanced Pharmacology,"","","",TU13.10-16,AMS TRI,""
NURS,563,Advanced Pharmacology,"","","",TU13.10-16,AMS TRI,""
NURS,563,Advanced Pharmacology,"","","",TU13.10-16,AMS TRI,""
NURS,563,Advanced Pharmacology,02,01075,3,TU13.10-16,AMS ARR,Tracy Klein
NURS,563,Advanced Pharmacology,"","","",TU13.10-16,AMS TRI,""
NURS,563,Advanced Pharmacology,"","","",TU13.10-16,AMS ARR,""
NURS,563,Advanced Pharmacology,"","","",TU13-16,AMS TRI,""
NURS,563,Advanced Pharmacology,"","","",TU13-16,AMS ARR,""
NURS,563,Advanced Pharmacology,"","","","","",""
NURS,564,Family Health and Health Promotion of Populations,"","","","","",""
NURS,564,Family Health and Health Promotion of Populations,01,01009,3,M8.10-11,AMS TRI,Natsuko Wood
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS TRI,""
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS TRI,""
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-23,AMS TRI,""
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS TRI,""
NURS,564,Family Health and Health Promotion of Populations,02,01080,3,M8.10-11,AMS ARR,Natsuko Wood
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS ARR,""
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS ARR,""
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS ARR,""
NURS,564,Family Health and Health Promotion of Populations,"","","",M8.10-11,AMS ARR,""
NURS,564,Family Health and Health Promotion of Populations,"","","","","",""
NURS,565,Information Management for Clinical Practice,"","","","","",""
NURS,565,Information Management for Clinical Practice,01,01010,3,TH14.10-17,AMS TRI,Angela Brittain
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS TRI,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS TRI,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS TRI,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS TRI,""
NURS,565,Information Management for Clinical Practice,02,01011,3,TH14.10-17,AMS ARR,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS ARR,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS ARR,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS ARR,""
NURS,565,Information Management for Clinical Practice,"","","",TH14.10-17,AMS ARR,""
NURS,565,Information Management for Clinical Practice,"","","","","",""
NURS,566,Community Analysis and Grant Development,"","","","","",""
NURS,566,Community Analysis and Grant Development,01,01113,2,M11.10-13,AMS TRI,Kawkab Shishani
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS TRI,""
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS TRI,""
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS TRI,""
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS TRI,""
NURS,566,Community Analysis and Grant Development,02,01114,2,M11.10-13,AMS ARR,Kawkab Shishani
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS ARR,""
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS ARR,""
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS ARR,""
NURS,566,Community Analysis and Grant Development,"","","",M11.10-13,AMS ARR,""
NURS,566,Community Analysis and Grant Development,"","","","","",""
NURS,576,Organizational Systems and Leadership I,"","","","","",""
NURS,576,Organizational Systems and Leadership I,01,01109,3,TH11.10-14,AMS TRI,Dawn Depriest
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS TRI,""
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS TRI,""
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS TRI,""
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS TRI,""
NURS,576,Organizational Systems and Leadership I,02,01111,3,TH11.10-14,AMS ARR,Dawn Depriest
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS ARR,""
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS ARR,""
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS ARR,""
NURS,576,Organizational Systems and Leadership I,"","","",TH11.10-14,AMS ARR,""
NURS,576,Organizational Systems and Leadership I,"","","","","",""
NURS,576,Organizational Systems and Leadership I,01 Lab,01110,0,ARRGT,ARR ARR,Dawn Depriest
NURS,576,Organizational Systems and Leadership I,"","","","","",""
NURS,576,Organizational Systems and Leadership I,02 Lab,01112,0,ARRGT,ARR ARR,Dawn Depriest
NURS,576,Organizational Systems and Leadership I,"","","","","",""
NURS,576,Organizational Systems and Leadership I,"","","","","",""
NURS,581,Advanced Pathophysiology,"","","","","",""
NURS,581,Advanced Pathophysiology,01,01076,3,M14.10-17,AMS TRI,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS TRI,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS TRI,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS TRI,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS TRI,""
NURS,581,Advanced Pathophysiology,02,01077,3,M14.10-17,AMS ARR,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS ARR,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS ARR,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS ARR,""
NURS,581,Advanced Pathophysiology,"","","",M14.10-17,AMS ARR,""
NURS,581,Advanced Pathophysiology,"","","","","",""
NURS,583,DNP Population Health Practicum,"","","","","",""
NURS,583,DNP Population Health Practicum,01,01107,V,ARRGT,ARR ARR,Catherine Van Son
NURS,583,DNP Population Health Practicum,"","","","","",""
NURS,583,DNP Population Health Practicum,02,01108,V,ARRGT,ARR ARR,Catherine Van Son
NURS,583,DNP Population Health Practicum,"","","","","",""
NURS,583,DNP Population Health Practicum,"","","","","",""
NURS,599,Independent Study,"","","","","",""
NURS,599,Independent Study,01,01059,V,ARRGT,ARR ARR,""
NURS,599,Independent Study,02,01060,V,ARRGT,ARR ARR,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination",01,01012,V,TH8.10-11,AMS TRI,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS TRI,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS TRI,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS TRI,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS TRI,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination",02,01013,V,TH8.10-11,AMS ARR,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS ARR,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS ARR,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS ARR,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","",TH8.10-11,AMS ARR,""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
NURS,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
PHIL,"","","","","","","",""
PHIL,201,[QUAN] Introduction to Formal Logic,"","","","","",""
