Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
DTC,338,Special Topics in Digital Technology and Culture,01,11730,3,W14.10-17,WEB ARR,Christopher Dreger
DTC,354,Digital Storytelling,01,11744,3,ARRGT,ARR ARR,Rudyne Grigar
DTC,354,Digital Storytelling,02,12810,3,W17.45-20.30,WEB ARR,""
DTC,355,[M] Multimedia Authoring,01,11695,3,TU17.45-20.30,WEB ARR,William Luers
DTC,356,[M] Information Structures,01,11690,3,"M,W,F9.10-10",WEB ARR,Nicholas Schiller
DTC,375,"[M] Language, Texts and Technology",01,11732,3,"TU,TH12.05-13.20",WEB ARR,John Barber
DTC,435,Advanced Animation,01,11764,3,"TU,TH10.35-11.50",WEB ARR,Brenda Grell
DTC,435,Advanced Animation,01 Lab,11771,0,ARRGT,ARR ARR,""
DTC,477,Advanced Multimedia Authoring,01,11691,3,"TU,TH13.30-14.45",WEB ARR,William Luers
DTC,478,Usability and Interface Design,01,11692,3,"TU,TH14.55-16.10",WEB ARR,John Barber
DTC,491,Advanced Digital Cinema,01,14793,3,F11.10-14,WEB ARR,William Luers
DTC,492,Engines and Platforms,01,11800,3,TH17.45-20.30,WEB ARR,Suzanne Anderson
DTC,497,[CAPS] Senior Seminar,01,11733,3,W13.30-14.45,WEB ARR,Rudyne Grigar
DTC,499,Special Problems,01,11734,V,ARRGT,ARR ARR,(multiple)
E_A,300,Educ Abroad,01,12046,V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,01,12147,V,ARRGT,ARR ARR,""
ECE,234,Microprocessor Systems,01,12095,3,"W,F14.55-15.45",WEB ARR,John Lynch
ECE,234,Microprocessor Systems,01 Lab,12096,0,W15.50-18.20,WEB ARR,John Lynch
ECE,234,Microprocessor Systems,02 Lab,12314,0,W15.50-18.20,WEB ARR,John Lynch
ECE,260,Circuit Modeling and Analysis I,01,12097,4,"TU,TH9.10-10.25",WEB ARR,John Lynch
ECE,260,Circuit Modeling and Analysis I,01 Lab,12098,0,W12.05-14.35,WEB ARR,John Lynch
ECE,324,Digital Systems Design,01,12100,3,"TU,TH13.30-14.20",WEB ARR,Tom Pritchard
ECE,324,Digital Systems Design,01 Lab,12101,0,TH14.30-17,WEB ARR,Tom Pritchard
ECE,327,Introduction to Power Electronics,01,12130,3,"TU,TH12.05-12.55",WEB ARR,""
ECE,327,Introduction to Power Electronics,01 Lab,12131,0,F10.35-13.05,WEB ARR,""
ECE,327,Introduction to Power Electronics,02 Lab,12132,0,F10.35-13.05,WEB ARR,""
ECE,341,Signals and Systems,01,12103,3,TU14.55-16.45,WEB ARR,Praveen Sekhar
ECE,341,Signals and Systems,01 Lab,12142,0,M13.50-16.20,WEB ARR,Praveen Sekhar
ECE,341,Signals and Systems,02 Lab,12143,0,M13.50-16.20,WEB ARR,Praveen Sekhar
ECE,370,Electromagnetic Fields and Waves,01,12104,3,"M,W9.10-10.25",WEB ARR,Tutku Karacolak
ECE,405,[M] Professional Issues and Ethics in Electrical Engineering,01,12105,3,"M,W,F9.10-10",WEB ARR,John Lynch
ECE,452,[CAPS] [M] Capstone Design II,01,12106,3,"TU,TH13.30-14.45",WEB ARR,Praveen Sekhar
ECE,462,Power Systems Analysis and Design II,01,12107,3,W15.40-17.20,WEB ARR,Christopher Brem
ECE,462,Power Systems Analysis and Design II,01 Lab,12304,0,W17.30-20,WEB ARR,Christopher Brem
ECE,471,Antenna Design and Analysis,01,12108,3,"M,W12.05-12.55",WEB ARR,Tutku Karacolak
ECE,471,Antenna Design and Analysis,01 Lab,12109,0,M13-15.30,WEB ARR,Tutku Karacolak
ECE,471,Antenna Design and Analysis,02 Lab,12173,0,W13-15.30,WEB ARR,Tutku Karacolak
ECE,483,Topics in Electrical Engineering,01,12191,3,"TU,TH14.55-16.10",WEB ARR,Bayaner Arigong
ECE,483,Topics in Electrical Engineering,02,14713,3,F11.10-14,WEB ARR,Josue Campos Do Prado
ECE,496,Silicon Integrated Circuit Design Technology,01,12255,3,TU9.10-10.50,WEB ARR,Feng Zhao
ECE,496,Silicon Integrated Circuit Design Technology,01 Lab,12306,0,TH9.10-11.40,WEB ARR,Feng Zhao
ECE,501,Fundamentals of Laboratory-on-Chip,01,12172,3,"M,W10.35-11.50",WEB ARR,Feng Zhao
ECE,537,High Frequency Circuit Design,01,12256,3,"M,W9.10-10.25",WEB ARR,Bayaner Arigong
ECE,700,"Master's Research, Thesis, and/or Examination",01,12180,V,ARRGT,ARR ARR,""
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,12027,3,"M,W10.35-11.50",WEB ARR,Elizabeth Reilly Gurocak
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,12028,3,"TU,TH10.35-11.50",WEB ARR,Elizabeth Reilly Gurocak
ECONS,102,[SSCI] Fundamentals of Macroeconomics,02,12194,3,"M,W13.30-14.45",WEB ARR,Elizabeth Reilly Gurocak
ECONS,305,Intermediate Microeconomics without Calculus,02,12176,3,ARRGT,ARR ARR,Wisnu Sugiarto
ED_AD,503,Values and Ethics for Educational Leaders,01,11983,3,TU17.45-20.30,WEB ARR,Jeffrey Walls
ED_AD,516,Instructional and Curricular Leadership,01,12285,3,TH17.45-20.30,WEB ARR,""
ED_AD,521,Topics in Education,01,11987,3,W17.45-20.30,WEB ARR,Kristin Huggins
ED_AD,522,Topics in Education,01,11956,3,TH17.45-20.30,WEB ARR,Katherine Rodela
ED_AD,522,Topics in Education,02,12286,3,ARRGT,ARR ARR,Glenys Hill
ED_AD,583,Community and Communications,01,11957,3,TU17.45-20.30,WEB ARR,Katherine Rodela
ED_AD,585,Financial Management in Education,01,11959,3,TU17.45-20.30,WEB ARR,Thomas Opstad
ED_AD,587,Seminar in School Administration,01,11960,3,ARRGT,ARR ARR,Glenys Hill
ED_AD,590,Internship,01,11962,3,W17.45-20.30,WEB ARR,Joseph Lapidus
ED_AD,590,Internship,"","","",W17.45-20.30,WEB ARR,""
ED_AD,590,Internship,"","","",W17.45-20.30,WEB ARR,""
ED_AD,590,Internship,"","","",W17.45-20.30,WEB ARR,""
ED_AD,590,Internship,02,11963,3,ARRGT,ARR ARR,Glenys Hill
ED_AD,600,Special Projects or Independent Study,01,11989,3,ARRGT,ARR ARR,Glenys Hill
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,11965,V,ARRGT,ARR ARR,(multiple)
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,11988,1,W16.30-17.30,WEB ARR,Andy Cavagnetto
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,11991,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,508,Educational Statistics,01,12284,3,W16.10-19,WEB ARR,Chad Gotch
ED_RES,562,"Epistemology, Inquiry, and Representation",01,14785,3,TU17.45-20.30,WEB ARR,""
ED_RES,563,Principles of Research,01,11966,3,TU17.45-20.30,WEB ARR,Robert Danielson
ED_RES,563,Principles of Research,02,14786,3,TU17.45-20.30,WEB ARR,Hsin-Ya Liao
ED_RES,564,Qualitative Research,01,11967,3,M17.45-20.30,WEB ARR,Susan Finley
ED_RES,564,Qualitative Research,02,11982,3,TU17.45-20.30,WEB ARR,Stephany Johnson
ENGLISH,101,[WRTG] College Composition,01,11643,3,W12.05-13.20,WEB ARR,""
ENGLISH,101,[WRTG] College Composition,02,11644,3,W9.10-10.25,WEB ARR,""
ENGLISH,101,[WRTG] College Composition,03,11788,3,"M,W13.30-14.45",WEB ARR,""
ENGLISH,101,[WRTG] College Composition,04,11805,3,TU10.35-11.50,WEB ARR,""
ENGLISH,101,[WRTG] College Composition,05,11904,3,TH14.55-16.10,WEB ARR,""
ENGLISH,220,[HUM] Introduction to Multicultural Literature,01,14886,3,"M,W14.55-16.10",WEB ARR,Rasina Tanvir
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,01,11614,3,TU12.05-13.20,WEB ARR,Wendy Olson
ENGLISH,302,[M] Introduction to English Studies,01,11615,3,ARRGT,ARR ARR,Leonard Orr
ENGLISH,324,[M] Rhetoric and Composition for Teaching,01,11711,3,"M,W16.20-17.35",WEB ARR,Steven Massart
ENGLISH,326,Applied Grammar for Teachers,01,11616,3,"TU,TH16.20-17.35",WEB ARR,Jodi Stevens
ENGLISH,339,[ARTS] Topics in Film as Literature,01,14888,3,"TU,TH14.55-16.10",WEB ARR,Carol Siegel
ENGLISH,339,[ARTS] Topics in Film as Literature,01 Lab,14889,0,ARRGT,ARR ARR,""
ENGLISH,341,[M] Native American Literature,01,14890,3,TU17.45-20.30,WEB ARR,Julian Ankney
ENGLISH,353,Creative Writing: Nonfiction,01,12292,3,TH17.45-20.30,WEB ARR,Julian Ankney
ENGLISH,368,[HUM] The American Novel to 1900,01,11831,3,"M,W10.35-11.50",WEB ARR,Kandy Robertson
ENGLISH,373,[HUM] 20th and 21st Century Global Literatures in English,01,11617,3,ARRGT,ARR ARR,Chelsea Ratzlaff
ENGLISH,401,History of Rhetoric,01,12658,3,ARRGT,ARR ARR,Patricia Wilde
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,11682,3,M10.35-11.50,WEB ARR,Elizabeth Mcmenomy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,11683,3,TU13.30-14.45,WEB ARR,Meagan Lobnitz
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,11684,3,TU10.35-11.50,WEB ARR,Meagan Lobnitz
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,04,11766,3,M12.05-13.20,WEB ARR,Elizabeth Mcmenomy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,07,11908,3,ARRGT,ARR ARR,William Merck
ENGLISH,419,The Twentieth Century Novel,02,14885,3,"M,W13.30-14.45",WEB ARR,Chelsea Ratzlaff
ENGLISH,461,[M] Theory and Practice in Technical and Professional Writing,01,14892,3,ARRGT,ARR ARR,Johanna Phelps
ENGLISH,498,Internship,01,11618,V,ARRGT,ARR ARR,""
ENGLISH,499,Special Problems,01,11619,V,ARRGT,ARR ARR,""
ENGLISH,499,Special Problems,02,11646,3,W17.45-20.30,WEB ARR,Chelsea Ratzlaff
ENGLISH,800,"Doctoral Research, Dissertation, and/or Examination",01,11620,V,ARRGT,ARR ARR,(multiple)
ENTRP,426,Entrepreneurial Finance,01,11483,3,"M,W16.20-17.35",WEB ARR,Douglas Steck
ENTRP,486,[M] Launching New Ventures,01,11498,3,"M,W9.10-10.25",WEB ARR,Alexander Kier
ENTRP,489,Entrepreneurial Management,02,14949,3,"M,W14.55-16.10",WEB ARR,Rohny Saylors
ENTRP,492,[CAPS] Small Business Strategy and Planning,01,11473,3,M11.10-14,WEB ARR,Alexander Kier
ENTRP,492,[CAPS] Small Business Strategy and Planning,02,11474,3,M18-20.45,WEB ARR,Douglas Steck
